Date,NFLX
2019-09-10,-0.021809812361204804
2019-09-11,0.0009717794190150694
2019-09-12,0.0020446012677614264
2019-09-13,0.018147741855025056
2019-09-16,0.00047583232981718076
2019-09-17,0.014539200780742978
2019-09-18,-0.023859084321369458
2019-09-19,-0.01715831115416117
2019-09-20,-0.05689159601015784
2019-09-23,-0.018000437969057554
2019-09-24,-0.043541082420914694
2019-09-25,0.03913160522032296
2019-09-26,-0.005453977377517556
2019-09-27,-0.0008738316193155494
2019-09-30,0.017109841484006554
2019-10-01,0.007297167725007104
2019-10-02,-0.005766303344561513
2019-10-03,0.00044764958749801323
2019-10-04,0.017155698448768658
2019-10-07,0.006103255913829978
2019-10-08,-0.013720404690019174
2019-10-09,-0.011853375741319607
2019-10-10,0.04727071386488564
2019-10-11,0.008697058195412645
2019-10-14,0.009147593412635999
2019-10-15,-0.004492978959297173
2019-10-16,0.007116256141228304
2019-10-17,0.024396042231046796
2019-10-18,-0.06350496707220248
2019-10-21,0.009939527518865194
2019-10-22,-0.04171400597889378
2019-10-23,0.017027706037398387
2019-10-24,0.0008474606558901892
2019-10-25,0.019405321481731533
2019-10-28,0.01804307619156418
2019-10-29,-0.0023087915053411
2019-10-30,0.035766748706486454
2019-10-31,-0.013958739523415557
2019-11-01,-0.002089773565747695
2019-11-04,0.020874688051063392
2019-11-05,-0.016630031264446947
2019-11-06,0.0019423459013012646
2019-11-07,0.0033901194821008376
2019-11-08,0.0068830107746907605
2019-11-11,0.008911699940604246
2019-11-12,-0.007403744421300186
2019-11-13,-0.030952511767082053
2019-11-14,0.022734171406719263
2019-11-15,0.01850733966433503
2019-11-18,0.02523559977416086
2019-11-19,9.915426713285484e-05
2019-11-20,0.008424444805198446
2019-11-21,0.021172870476656554
2019-11-22,-0.003889626327224364
2019-11-25,0.016197659828754696
2019-11-26,-0.009744671458349615
2019-11-27,0.010948196857944376
2019-11-29,-0.00402800489696475
2019-12-02,-0.014952621589283469
2019-12-03,-0.012432240915406914
2019-12-04,-0.006028062415511522
2019-12-05,-0.004809123931267729
2019-12-06,0.014716553858894116
2019-12-09,-0.01590590574064046
2019-12-10,-0.0314991866149682
2019-12-11,0.019627329673212197
2019-12-12,-0.0016405175273913328
2019-12-13,0.00020104261046330641
2019-12-16,0.018948291233259616
2019-12-17,0.03637706232503606
2019-12-18,0.016722633899614675
2019-12-19,0.03497947066719019
2019-12-20,0.013988705912622834
2019-12-23,-0.011343323222712481
2019-12-24,0.0003001147065276835
2019-12-26,-0.0017121253265862902
2019-12-27,-0.010699494165153213
2019-12-30,-0.017719626720910733
2019-12-31,0.0008037708191700241
2020-01-02,0.019101274797297528
2020-01-03,-0.011926110012005595
2020-01-06,0.03001449447192089
2020-01-07,-0.015242258935465866
2020-01-08,0.025403910325612396
2020-01-09,-0.010667937138360098
2020-01-10,-0.01988912144494268
2020-01-13,0.029554363101517118
2020-01-14,-0.0006788214888722782
2020-01-15,0.001121400424781998
2020-01-16,-0.0013280995614086358
2020-01-17,0.003096009916922606
2020-01-21,-0.004603219502593546
2020-01-22,-0.0364739761340691
2020-01-23,0.0698922830329218
2020-01-24,0.010131648015848487
2020-01-27,-0.029540786396274735
2020-01-28,0.016315172299690567
2020-01-29,-0.015498785670779098
2020-01-30,0.013258158234568428
2020-01-31,-0.007649804221013578
2020-02-03,0.036727745233975075
2020-02-04,0.030290805319172887
2020-02-05,0.0017869197738330789
2020-02-06,-0.0073850995080258245
2020-02-07,-0.0004906928334865659
2020-02-10,0.0116557842705175
2020-02-11,0.007035880706010955
2020-02-12,0.016770990890772032
2020-02-13,0.0036511234550572025
2020-02-14,-0.0026253224246678805
2020-02-18,0.01921481061620658
2020-02-19,-0.004108702449051157
2020-02-20,-0.0004921329715924419
2020-02-21,-0.015481884455163115
2020-02-24,-0.030372169208791953
2020-02-25,-0.02362930742242021
2020-02-26,0.0518152755689201
2020-02-27,-0.02005522547154752
2020-02-28,-0.007236080704352145
2020-03-02,0.032052649857974604
2020-03-03,-0.03275747441934856
2020-03-04,0.0399224564611555
2020-03-05,-0.02910714011165183
2020-03-06,-0.010273107475774392
2020-03-09,-0.06286141457217666
2020-03-10,0.04965698930479484
2020-03-11,-0.03980632378697697
2020-03-12,-0.10433861075444795
2020-03-13,0.06463768776252701
2020-03-16,-0.1180953113587774
2020-03-17,0.06763111324096954
2020-03-18,-0.013475834038547642
2020-03-19,0.05116168127475585
2020-03-20,0.002406577913934056
2020-03-23,0.07922188466041068
2020-03-24,-0.00822206692361401
2020-03-25,-0.04268130339066588
2020-03-26,0.05842488790545657
2020-03-27,-0.0163033696197749
2020-03-30,0.03802234801067773
2020-03-31,0.012164192704394113
2020-04-01,-0.03088480119330735
2020-04-02,0.01634553312240751
2020-04-03,-0.022738210559879776
2020-04-06,0.049084969198061344
2020-04-07,-0.02041966492129206
2020-04-08,-0.003120829245693223
2020-04-09,-0.0010784244695442868
2020-04-13,0.06778374167206945
2020-04-14,0.04154765057974094
2020-04-15,0.031419928727858044
2020-04-16,0.0286882338854291
2020-04-17,-0.0376089318432561
2020-04-20,0.033776215110852895
2020-04-21,-0.008401122020329024
2020-04-22,-0.02902281839368086
2020-04-23,0.012451226746297516
2020-04-24,-0.004015495120734542
2020-04-27,-0.00853060117457286
2020-04-28,-0.042541068020911246
2020-04-29,0.01976232043954319
2020-04-30,0.019141215761657896
2020-05-01,-0.010968597788210391
2020-05-04,0.03054464801846933
2020-05-05,-0.008137660463315996
2020-05-06,0.022307493913531314
2020-05-07,0.00521369579650001
2020-05-08,-0.002247491372341285
2020-05-11,0.011346197766646372
2020-05-12,-0.019946988665173
2020-05-13,0.014826334779971409
2020-05-14,0.0083615954487243
2020-05-15,0.02731883787431223
2020-05-18,-0.0035510541942097803
2020-05-19,-0.0034085008862323033
2020-05-20,-0.007499713726922249
2020-05-21,-0.025840842152057286
2020-05-22,-0.01601293038502945
2020-05-26,-0.03447836470824181
2020-05-27,0.012268555995534775
2020-05-28,-0.01548029045271397
2020-05-29,0.015099193268048015
2020-06-01,0.014639875760713685
2020-06-02,0.0032582085748130837
2020-06-03,-0.012575533376131908
2020-06-04,-0.01827146284399102
2020-06-05,0.012639129353453663
2020-06-08,-0.0002621357000506872
2020-06-09,0.03411998771121542
2020-06-10,0.0009902498583152875
2020-06-11,-0.02074401366133258
2020-06-12,-0.01775707927124743
2020-06-15,0.017616066443015003
2020-06-16,0.024675410170233506
2020-06-17,0.02633937701500815
2020-06-18,0.004678924016964739
2020-06-19,0.008521662726469374
2020-06-22,0.03107347659589408
2020-06-23,-0.003810373939703293
2020-06-24,-0.01820179044683704
2020-06-25,0.017450857689678665
2020-06-26,-0.049520173287189155
2020-06-29,0.008623040820329364
2020-06-30,0.01729002127578901
2020-07-01,0.06508222898935231
2020-07-02,-0.01818175265930326
2020-07-06,0.03486499927618752
2020-07-07,-0.0013171349588766707
2020-07-08,0.019318992882631187
2020-07-09,0.009856217981337071
2020-07-10,0.07759762304634497
2020-07-13,-0.04325636147866443
2020-07-14,-0.0011805305303141471
2020-07-15,-0.003091168718848174
2020-07-16,0.007861806159518283
2020-07-17,-0.06745139718091306
2020-07-20,0.018927656361080417
2020-07-21,-0.024807124221110085
2020-07-22,-0.0005714727654507246
2020-07-23,-0.025306271889036405
2020-07-24,0.005991453598453796
2020-07-27,0.031146878160003194
2020-07-28,-0.014510027061337041
2020-07-29,-0.008283788477540233
2020-07-30,0.0027208650264458085
2020-07-31,0.006320016314808019
2020-08-03,0.019727202232395272
2020-08-04,0.021860335078923328
2020-08-05,-0.014885417865836935
2020-08-06,0.013786003687375507
2020-08-07,-0.028593043134426104
2020-08-10,-0.02320903087818763
2020-08-11,-0.03462374920138443
2020-08-12,0.018124436632539306
2020-08-13,0.012249286380619664
2020-08-14,0.002800846943861987
2020-08-17,-0.0006839361800227029
2020-08-18,0.01954445524944743
2020-08-19,-0.015035128866510185
2020-08-20,0.027219941382705594
2020-08-21,-0.011290693116890613
2020-08-24,-0.007134702392257793
2020-08-25,0.0036144606870313644
2020-08-26,0.1098288873983631
2020-08-27,-0.03960285646297564
2020-08-28,-0.004532630694357046
2020-08-31,0.010764759818464803
2020-09-01,0.0497104947325483
2020-09-02,-0.006688356093822687
2020-09-03,-0.05024280681775791
2020-09-04,-0.01862217795284568
2020-09-08,-0.017653207217425155
2020-09-09,-0.013562397549559943
2020-09-10,-0.039807054473475635
2020-09-11,0.002825342516623155
2020-09-14,-0.012042422355738769
2020-09-15,0.040591833480369696
2020-09-16,-0.024760104069597867
2020-09-17,-0.02863749563112935
2020-09-18,-0.000510595558475871
2020-09-21,0.03633501302410148
2020-09-22,0.007807748547271343
2020-09-23,-0.04276056880946672
2020-09-24,0.005234735954362502
2020-09-25,0.02050365929274675
2020-09-28,0.015962876371265138
2020-09-29,0.005751307882160499
2020-09-30,0.013185741119812206
2020-10-01,0.053499748437864945
2020-10-02,-0.0474583696760645
2020-10-05,0.03436856217237597
2020-10-06,-0.028798249723958644
2020-10-07,0.055351268557007574
2020-10-08,-0.005382332793812218
2020-10-09,0.014282878313473362
2020-10-12,0.0006856381837438399
2020-10-13,0.026109928450681063
2020-10-14,-0.023076401057775517
2020-10-15,0.000904564180961854
2020-10-16,-0.020788862939212078
2020-10-19,-0.00013188702282078678
2020-10-20,-0.010036609470467969
2020-10-21,-0.07173323050145304
2020-10-22,-0.007841727972463089
2020-10-23,0.006266012873215697
2020-10-26,-8.187856304255007e-05
2020-10-27,0.001412246662977332
2020-10-28,-0.00551702131077638
2020-10-29,0.03629053593787335
2020-10-30,-0.05812136230775497
2020-11-02,0.017461269929314075
2020-11-03,0.006382984936544111
2020-11-04,0.019773642311351647
2020-11-05,0.0332668083760827
2020-11-06,0.0018862633910254974
2020-11-09,-0.08984654023021679
2020-11-10,0.02048999991214334
2020-11-11,0.021669271553810904
2020-11-12,-0.008163520256416788
2020-11-13,-0.008106349969978846
2020-11-16,-0.007776003345298676
2020-11-17,0.003188396907996675
2020-11-18,0.002410614588758735
2020-11-19,0.00595987526048855
2020-11-20,0.007338887652075239
2020-11-23,-0.02408761367024758
2020-11-24,0.013048636848756255
2020-11-25,0.0043807526454647415
2020-11-27,0.013028198051390877
2020-11-30,-0.0013441521122090252
2020-12-01,0.02789346681892334
2020-12-02,-0.0023810267643469166
2020-12-03,-0.011709642217791815
2020-12-04,0.001586664326238333
2020-12-07,0.03445790177824626
2020-12-08,-0.0060674660267824275
2020-12-09,-0.03788734983466667
2020-12-10,0.015060263856388393
2020-12-11,0.004241673514982901
2020-12-14,0.037444450839723184
2020-12-15,-0.005066215707852883
2020-12-16,0.009668775733090367
2020-12-17,0.015259373290015945
2020-12-18,0.0029043685270313197
2020-12-21,-0.010419911876472695
2020-12-22,-0.0029916921981442807
2020-12-23,-0.024669852925071026
2020-12-24,-0.0009918324861121885
2020-12-28,0.009970160686122793
2020-12-29,0.022382157882620504
2020-12-30,-0.011900205965202115
2020-12-31,0.030303114780542074
2021-01-04,-0.03360638452643067
2021-01-05,-0.00394760232885789
2021-01-06,-0.03977851178544501
2021-01-07,0.016644267708948956
2021-01-08,0.00296286799166497
2021-01-11,-0.022388276549725215
2021-01-12,-0.009765026803883041
2021-01-13,0.027026516448075223
2021-01-14,-0.013741371392910037
2021-01-15,-0.005766669352861058
2021-01-19,0.007581887953495065
2021-01-20,0.15575799657363162
2021-01-21,-0.011147583429498325
2021-01-22,-0.025625682807372714
2021-01-25,-0.014956326559136592
2021-01-26,0.009207087048279036
2021-01-27,-0.07126062435590287
2021-01-28,0.028856514969465917
2021-01-29,-0.011596918042512122
2021-02-01,0.0124134935358398
2021-02-02,0.01677748244985072
2021-02-03,-0.016017153312679645
2021-02-04,0.02328775582448138
2021-02-05,-0.0024842669265422957
2021-02-08,-0.005224297690301527
2021-02-09,0.02014542812835163
2021-02-10,0.008052341687190073
2021-02-11,-0.01070315233128395
2021-02-12,-0.0019207883813005767
2021-02-16,0.0013647014668613817
2021-02-17,-0.01071615985690145
2021-02-18,-0.005675017628819491
2021-02-19,-0.014700188497169387
2021-02-22,-0.011992713955617186
2021-02-23,0.022909955843126543
2021-02-24,0.013205436110539731
2021-02-25,-0.01219895772470605
2021-02-26,-0.01446296451430665
2021-03-01,0.021644015232378775
2021-03-02,-0.005134429992003878
2021-03-03,-0.050772738826182884
2021-03-04,-0.01823707876839395
2021-03-05,0.009925317229981627
2021-03-08,-0.04568396774747589
2021-03-09,0.02622755151543914
2021-03-10,-0.003758781893061261
2021-03-11,0.036049080926104336
2021-03-12,-0.009682359954128746
2021-03-15,0.004295678987024585
2021-03-16,0.00723943765769069
2021-03-17,0.0007820990253059122
2021-03-18,-0.03818852826767194
2021-03-19,0.014533593541087669
2021-03-22,0.02111568618909158
2021-03-23,0.022643153195914575
2021-03-24,-0.02704961939551197
2021-03-25,-0.03507352916874919
2021-03-26,0.010268086558071522
2021-03-29,0.011546119427009017
2021-03-30,-0.0010901894362842762
2021-03-31,0.015980237762455655
2021-04-01,0.033478471454359386
2021-04-05,0.002314622905481055
2021-04-06,0.007113884969551286
2021-04-07,0.004507523688445108
2021-04-08,0.013780529096723991
2021-04-09,0.0013154106883468601
2021-04-12,-0.004566394354186878
2021-04-13,0.001717133025596336
2021-04-14,-0.02507106760098958
2021-04-15,0.016892950385454658
2021-04-16,-0.004891620250196146
2021-04-19,0.014351114048062722
2021-04-20,-0.008822432155867314
2021-04-21,-0.07688464599141735
2021-04-22,-0.00023585091422837978
2021-04-23,-0.006368719113093986
2021-04-26,0.009351812574723064
2021-04-27,-0.009351812574723
2021-04-28,0.0019168664434195655
2021-04-29,0.0048842285111588835
2021-04-30,0.008743560920742157
2021-05-03,-0.008527518014365248
2021-05-04,-0.01171611469765166
2021-05-05,-0.01421073624582643
2021-05-06,0.006970491341713649
2021-05-07,0.008551005108712716
